-0.4553,1.1145,499.9497,359.2589,79.5931,1.0353
-0.4552,1.1144,499.9489,359.2559,79.6675,1.0846
-0.4551,1.1146,499.9480,359.2168,79.7358,1.0752
-0.4550,1.1144,499.9470,359.1907,79.8298,1.0425
-0.4549,1.1144,499.9463,359.1986,79.9142,1.0135
-0.4549,1.1143,499.9455,359.2044,79.9925,1.0067
-0.4550,1.1143,499.9447,359.2124,80.0849,1.0091
-0.4550,1.1141,499.9438,359.2247,80.1422,1.0105
-0.4547,1.1143,499.9416,359.2321,80.4092,1.0443
-0.4546,1.1143,499.9405,359.2593,80.5378,0.9462
-0.4546,1.1143,499.9391,359.2639,80.6888,0.9915
-0.4545,1.1146,499.9386,359.2104,80.7566,1.0519
-0.4545,1.1147,499.9380,359.1948,80.8099,1.0916
-0.4547,1.1146,499.9377,359.1736,80.8324,1.1300
-0.4546,1.1145,499.9370,359.1700,80.8617,1.1481
-0.4546,1.1145,499.9366,359.1646,80.8878,1.1675
-0.4546,1.1148,499.9361,359.1573,80.9097,1.1646
-0.4544,1.1150,499.9360,359.1308,80.9198,1.1950
-0.4543,1.1151,499.9356,359.1115,80.9498,1.2453
-0.4543,1.1152,499.9352,359.1011,80.9745,1.2787
-0.4545,1.1153,499.9347,359.0821,81.0005,1.2831
-0.4545,1.1154,499.9342,359.0848,81.0531,1.3040
-0.4543,1.1153,499.9332,359.1225,81.1974,1.2430
-0.4542,1.1155,499.9320,359.0777,81.3782,1.2206
-0.4540,1.1158,499.9312,359.0427,81.4381,1.2051
-0.4539,1.1157,499.9308,359.0552,81.4923,1.1688
-0.4537,1.1159,499.9305,359.0022,81.5470,1.1718
-0.4536,1.1160,499.9301,358.9657,81.5878,1.1960
-0.4535,1.1161,499.9298,358.9453,81.6041,1.2145
-0.4534,1.1161,499.9295,358.9556,81.6211,1.2439
-0.4534,1.1161,499.9293,358.9808,81.6420,1.2397
-0.4535,1.1163,499.9292,358.9844,81.6534,1.2098
-0.4535,1.1164,499.9288,358.9554,81.7041,1.2023
-0.4533,1.1165,499.9285,358.9149,81.7732,1.2092
-0.4532,1.1167,499.9280,358.8503,81.8508,1.2549
-0.4531,1.1168,499.9276,358.8281,81.8937,1.2693
-0.4530,1.1168,499.9272,358.8477,81.9310,1.2988
-0.4529,1.1168,499.9269,358.8603,81.9469,1.2923
-0.4528,1.1168,499.9265,358.8944,81.9410,1.2670
-0.4525,1.1169,499.9251,358.8391,82.0762,1.3063
-0.4524,1.1168,499.9250,358.8298,82.1353,1.3371
-0.4525,1.1168,499.9243,358.8337,82.2186,1.3023
-0.4524,1.1168,499.9240,358.8461,82.2526,1.2633
-0.4524,1.1167,499.9232,358.8801,82.3745,1.2847
-0.4523,1.1167,499.9226,358.8962,82.4572,1.3137
-0.4523,1.1167,499.9220,358.8750,82.4859,1.2797
-0.4521,1.1168,499.9214,358.8694,82.5319,1.2973
-0.4521,1.1169,499.9205,358.8278,82.6327,1.3529
-0.4520,1.1168,499.9196,358.8361,82.7159,1.4013
-0.4519,1.1167,499.9190,358.8665,82.7438,1.3749
-0.4516,1.1166,499.9165,358.8964,82.9836,1.3690
-0.4514,1.1164,499.9147,358.9379,83.1970,1.3488
-0.4515,1.1160,499.9128,358.9752,83.3907,1.4223
-0.4512,1.1157,499.9117,358.9842,83.4264,1.5244
-0.4510,1.1156,499.9107,358.9971,83.4853,1.5871
-0.4510,1.1155,499.9096,359.0039,83.6138,1.6233
-0.4511,1.1155,499.9088,359.0565,83.7150,1.5979
-0.4510,1.1154,499.9080,359.1032,83.8075,1.5862
-0.4509,1.1154,499.9072,359.1421,83.8850,1.5947
